contract,category,gold_present,predicted_present,strict_prediction,json_valid,schema_valid,grounded_evidence,evidence_f1,latency_seconds
"SOLUTIONSVENDINGINTERNATIONAL,INC_03_31_2020-EX1A-1 UNDR AGMT-SERVICES AGREEMENT",Cap On Liability,False,False,False,True,True,,,0.4565
ATENTOSA_07_06_2020-EX-99.1-JOINT FILING AGREEMENT,Renewal Term,False,False,False,True,True,,,0.4067
ATENTOSA_07_06_2020-EX-99.1-JOINT FILING AGREEMENT,Notice Period To Terminate Renewal,False,False,False,True,True,,,0.403
ATENTOSA_07_06_2020-EX-99.1-JOINT FILING AGREEMENT,Exclusivity,False,False,False,True,True,,,0.4061
ATENTOSA_07_06_2020-EX-99.1-JOINT FILING AGREEMENT,Termination For Convenience,False,False,False,True,True,,,0.4038
ATENTOSA_07_06_2020-EX-99.1-JOINT FILING AGREEMENT,Change Of Control,False,False,False,True,True,,,0.403
ATENTOSA_07_06_2020-EX-99.1-JOINT FILING AGREEMENT,Audit Rights,False,False,False,True,True,,,0.4053
ATENTOSA_07_06_2020-EX-99.1-JOINT FILING AGREEMENT,Uncapped Liability,False,False,False,True,True,,,0.3995
ATENTOSA_07_06_2020-EX-99.1-JOINT FILING AGREEMENT,Cap On Liability,False,False,False,True,True,,,0.4034
"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",Renewal Term,False,False,False,True,True,,,0.4538
"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",Notice Period To Terminate Renewal,False,False,False,True,True,,,0.4524
"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",Exclusivity,False,False,False,True,True,,,0.4582
"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",Termination For Convenience,False,False,False,True,True,,,0.4546
"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",Change Of Control,False,False,False,True,True,,,0.4625
"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",Audit Rights,False,False,False,True,True,,,0.4571
"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",Uncapped Liability,False,False,False,True,True,,,0.4572
"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",Cap On Liability,False,False,False,True,True,,,0.4547
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT,Renewal Term,True,True,True,True,True,True,1.0,2.875
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT,Notice Period To Terminate Renewal,True,True,True,True,True,True,1.0,2.8321
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT,Exclusivity,False,False,False,True,True,,,0.451
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT,Termination For Convenience,False,False,False,True,True,,,0.455
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT,Change Of Control,False,False,False,True,True,,,0.4501
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT,Audit Rights,False,False,False,True,True,,,0.4491
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT,Uncapped Liability,True,True,True,True,True,True,0.2068965517241379,1.8909
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT,Cap On Liability,True,True,True,True,True,True,0.717948717948718,4.597
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Renewal Term,False,False,False,True,True,,,0.4646
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Notice Period To Terminate Renewal,False,False,False,True,True,,,0.4517
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Exclusivity,False,False,False,True,True,,,0.4619
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Termination For Convenience,True,True,True,True,True,True,0.39506172839506176,1.0777
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Change Of Control,False,False,False,True,True,,,0.4599
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Audit Rights,False,False,False,True,True,,,0.4559
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Uncapped Liability,False,False,False,True,True,,,0.4597
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Cap On Liability,True,True,True,True,True,True,0.2857142857142857,2.175
"GSITECHNOLOGYINC_11_16_2009-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT between SONY ELECTRONICS INC. and GSI TECHNOLOGY, INC.",Renewal Term,False,False,False,True,True,,,0.4579
"GSITECHNOLOGYINC_11_16_2009-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT between SONY ELECTRONICS INC. and GSI TECHNOLOGY, INC.",Notice Period To Terminate Renewal,False,False,False,True,True,,,0.4567
"GSITECHNOLOGYINC_11_16_2009-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT between SONY ELECTRONICS INC. and GSI TECHNOLOGY, INC.",Exclusivity,False,False,False,True,True,,,0.4585
"GSITECHNOLOGYINC_11_16_2009-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT between SONY ELECTRONICS INC. and GSI TECHNOLOGY, INC.",Termination For Convenience,False,False,False,True,True,,,0.4606
"GSITECHNOLOGYINC_11_16_2009-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT between SONY ELECTRONICS INC. and GSI TECHNOLOGY, INC.",Change Of Control,True,True,True,True,True,True,0.9866666666666666,1.9323
"GSITECHNOLOGYINC_11_16_2009-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT between SONY ELECTRONICS INC. and GSI TECHNOLOGY, INC.",Audit Rights,True,True,True,True,True,True,0.9807692307692307,2.7384
"GSITECHNOLOGYINC_11_16_2009-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT between SONY ELECTRONICS INC. and GSI TECHNOLOGY, INC.",Uncapped Liability,False,False,False,True,True,,,0.4559
"GSITECHNOLOGYINC_11_16_2009-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT between SONY ELECTRONICS INC. and GSI TECHNOLOGY, INC.",Cap On Liability,False,False,False,True,True,,,0.4596
ClickstreamCorp_20200330_1-A_EX1A-6 MAT CTRCT_12089935_EX1A-6 MAT CTRCT_Development Agreement,Renewal Term,False,False,False,True,True,,,0.4379
ClickstreamCorp_20200330_1-A_EX1A-6 MAT CTRCT_12089935_EX1A-6 MAT CTRCT_Development Agreement,Notice Period To Terminate Renewal,False,False,False,True,True,,,0.4404
ClickstreamCorp_20200330_1-A_EX1A-6 MAT CTRCT_12089935_EX1A-6 MAT CTRCT_Development Agreement,Exclusivity,True,False,False,True,True,,0.0,0.4444
ClickstreamCorp_20200330_1-A_EX1A-6 MAT CTRCT_12089935_EX1A-6 MAT CTRCT_Development Agreement,Termination For Convenience,True,True,True,True,True,True,1.0,1.0754
ClickstreamCorp_20200330_1-A_EX1A-6 MAT CTRCT_12089935_EX1A-6 MAT CTRCT_Development Agreement,Change Of Control,False,False,False,True,True,,,0.4428
ClickstreamCorp_20200330_1-A_EX1A-6 MAT CTRCT_12089935_EX1A-6 MAT CTRCT_Development Agreement,Audit Rights,False,False,False,True,True,,,0.4409
ClickstreamCorp_20200330_1-A_EX1A-6 MAT CTRCT_12089935_EX1A-6 MAT CTRCT_Development Agreement,Uncapped Liability,False,False,False,True,True,,,0.4404
ClickstreamCorp_20200330_1-A_EX1A-6 MAT CTRCT_12089935_EX1A-6 MAT CTRCT_Development Agreement,Cap On Liability,False,False,False,True,True,,,0.4386
NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT,Renewal Term,True,True,True,True,True,True,0.30769230769230765,1.5098
NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT,Notice Period To Terminate Renewal,False,False,False,True,True,,,0.4386
NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT,Exclusivity,True,True,True,True,True,True,0.29729729729729726,1.7356
NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT,Termination For Convenience,False,False,False,True,True,,,0.4514
NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT,Change Of Control,False,False,False,True,True,,,0.4465
NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT,Audit Rights,False,False,False,True,True,,,0.4424
NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT,Uncapped Liability,False,False,False,True,True,,,0.4461
NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT,Cap On Liability,True,True,True,True,True,True,1.0,2.3259
"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT(1)",Renewal Term,False,False,False,True,True,,,0.445
"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT(1)",Notice Period To Terminate Renewal,False,False,False,True,True,,,0.4411
"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT(1)",Exclusivity,True,False,False,True,True,,0.0,0.4412
"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT(1)",Termination For Convenience,True,True,True,True,True,True,1.0,0.9656
"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT(1)",Change Of Control,False,False,False,True,True,,,0.4434
"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT(1)",Audit Rights,False,False,False,True,True,,,0.4403
"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT(1)",Uncapped Liability,False,False,False,True,True,,,0.4395
"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT(1)",Cap On Liability,False,False,False,True,True,,,0.4389
WestPharmaceuticalServicesInc_20200116_8-K_EX-10.1_11947529_EX-10.1_Supply Agreement,Renewal Term,False,False,False,True,True,,,0.4435
WestPharmaceuticalServicesInc_20200116_8-K_EX-10.1_11947529_EX-10.1_Supply Agreement,Notice Period To Terminate Renewal,False,False,False,True,True,,,0.4435
WestPharmaceuticalServicesInc_20200116_8-K_EX-10.1_11947529_EX-10.1_Supply Agreement,Exclusivity,False,False,False,True,True,,,0.4586
WestPharmaceuticalServicesInc_20200116_8-K_EX-10.1_11947529_EX-10.1_Supply Agreement,Termination For Convenience,False,False,False,True,True,,,0.4471
WestPharmaceuticalServicesInc_20200116_8-K_EX-10.1_11947529_EX-10.1_Supply Agreement,Change Of Control,True,True,True,True,True,True,1.0,2.4737
WestPharmaceuticalServicesInc_20200116_8-K_EX-10.1_11947529_EX-10.1_Supply Agreement,Audit Rights,True,True,True,True,True,True,0.15789473684210528,1.2315
WestPharmaceuticalServicesInc_20200116_8-K_EX-10.1_11947529_EX-10.1_Supply Agreement,Uncapped Liability,False,False,False,True,True,,,0.4502
WestPharmaceuticalServicesInc_20200116_8-K_EX-10.1_11947529_EX-10.1_Supply Agreement,Cap On Liability,True,True,True,True,True,True,0.21621621621621623,3.2595
FLOTEKINDUSTRIESINCCN_05_09_2019-EX-10.1-SUPPLY AGREEMENT,Renewal Term,False,False,False,True,True,,,0.4433
FLOTEKINDUSTRIESINCCN_05_09_2019-EX-10.1-SUPPLY AGREEMENT,Notice Period To Terminate Renewal,False,False,False,True,True,,,0.4422
FLOTEKINDUSTRIESINCCN_05_09_2019-EX-10.1-SUPPLY AGREEMENT,Exclusivity,False,False,False,True,True,,,0.4558
FLOTEKINDUSTRIESINCCN_05_09_2019-EX-10.1-SUPPLY AGREEMENT,Termination For Convenience,False,False,False,True,True,,,0.4411
FLOTEKINDUSTRIESINCCN_05_09_2019-EX-10.1-SUPPLY AGREEMENT,Change Of Control,False,False,False,True,True,,,0.4511
FLOTEKINDUSTRIESINCCN_05_09_2019-EX-10.1-SUPPLY AGREEMENT,Audit Rights,True,True,True,True,True,True,0.21875,2.2511
FLOTEKINDUSTRIESINCCN_05_09_2019-EX-10.1-SUPPLY AGREEMENT,Uncapped Liability,False,False,False,True,True,,,0.4432
FLOTEKINDUSTRIESINCCN_05_09_2019-EX-10.1-SUPPLY AGREEMENT,Cap On Liability,False,False,False,True,True,,,0.4434
BizzingoInc_20120322_8-K_EX-10.17_7504499_EX-10.17_Endorsement Agreement,Renewal Term,True,True,True,True,True,True,0.6753246753246753,1.4087
BizzingoInc_20120322_8-K_EX-10.17_7504499_EX-10.17_Endorsement Agreement,Notice Period To Terminate Renewal,False,False,False,True,True,,,0.4709
BizzingoInc_20120322_8-K_EX-10.17_7504499_EX-10.17_Endorsement Agreement,Exclusivity,True,True,True,True,True,True,0.30927835051546393,1.5911
BizzingoInc_20120322_8-K_EX-10.17_7504499_EX-10.17_Endorsement Agreement,Termination For Convenience,True,True,True,True,True,True,1.0,1.8903
BizzingoInc_20120322_8-K_EX-10.17_7504499_EX-10.17_Endorsement Agreement,Change Of Control,False,False,False,True,True,,,0.4508
BizzingoInc_20120322_8-K_EX-10.17_7504499_EX-10.17_Endorsement Agreement,Audit Rights,True,True,True,True,True,True,1.0,1.8074
BizzingoInc_20120322_8-K_EX-10.17_7504499_EX-10.17_Endorsement Agreement,Uncapped Liability,False,False,False,True,True,,,0.4562
BizzingoInc_20120322_8-K_EX-10.17_7504499_EX-10.17_Endorsement Agreement,Cap On Liability,False,False,False,True,True,,,0.4556
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3,Renewal Term,False,False,False,True,True,,,0.4209
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3,Notice Period To Terminate Renewal,False,False,False,True,True,,,0.4221
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3,Exclusivity,False,False,False,True,True,,,0.4273
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3,Termination For Convenience,False,False,False,True,True,,,0.4233
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3,Change Of Control,False,False,False,True,True,,,0.4279
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3,Audit Rights,False,False,False,True,True,,,0.4209
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3,Uncapped Liability,False,False,False,True,True,,,0.4263
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3,Cap On Liability,False,False,False,True,True,,,0.4278
ENTRUSTINC_07_24_1998-EX-10.5-STRATEGIC ALLIANCE AGREEMENT,Renewal Term,False,False,False,True,True,,,0.4315
ENTRUSTINC_07_24_1998-EX-10.5-STRATEGIC ALLIANCE AGREEMENT,Notice Period To Terminate Renewal,False,False,False,True,True,,,0.4461
ENTRUSTINC_07_24_1998-EX-10.5-STRATEGIC ALLIANCE AGREEMENT,Exclusivity,False,False,False,True,True,,,0.4432
ENTRUSTINC_07_24_1998-EX-10.5-STRATEGIC ALLIANCE AGREEMENT,Termination For Convenience,False,False,False,True,True,,,0.4385
ENTRUSTINC_07_24_1998-EX-10.5-STRATEGIC ALLIANCE AGREEMENT,Change Of Control,False,False,False,True,True,,,0.4406
ENTRUSTINC_07_24_1998-EX-10.5-STRATEGIC ALLIANCE AGREEMENT,Audit Rights,False,False,False,True,True,,,0.431
ENTRUSTINC_07_24_1998-EX-10.5-STRATEGIC ALLIANCE AGREEMENT,Uncapped Liability,True,True,True,True,True,True,1.0,2.7608
ENTRUSTINC_07_24_1998-EX-10.5-STRATEGIC ALLIANCE AGREEMENT,Cap On Liability,True,True,True,True,True,True,1.0,2.7071
NATIONALPROCESSINGINC_07_18_1996-EX-10.4-SPONSORSHIP AGREEMENT,Renewal Term,True,True,True,True,True,True,1.0,1.4473
NATIONALPROCESSINGINC_07_18_1996-EX-10.4-SPONSORSHIP AGREEMENT,Notice Period To Terminate Renewal,True,True,True,True,True,True,1.0,1.44
NATIONALPROCESSINGINC_07_18_1996-EX-10.4-SPONSORSHIP AGREEMENT,Exclusivity,True,False,False,True,True,,0.0,0.433
NATIONALPROCESSINGINC_07_18_1996-EX-10.4-SPONSORSHIP AGREEMENT,Termination For Convenience,False,True,True,True,True,True,,1.0822
NATIONALPROCESSINGINC_07_18_1996-EX-10.4-SPONSORSHIP AGREEMENT,Change Of Control,False,False,False,True,True,,,0.438
NATIONALPROCESSINGINC_07_18_1996-EX-10.4-SPONSORSHIP AGREEMENT,Audit Rights,False,False,False,True,True,,,0.4337
NATIONALPROCESSINGINC_07_18_1996-EX-10.4-SPONSORSHIP AGREEMENT,Uncapped Liability,False,False,False,True,True,,,0.4421
NATIONALPROCESSINGINC_07_18_1996-EX-10.4-SPONSORSHIP AGREEMENT,Cap On Liability,False,False,False,True,True,,,0.4312
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement2,Renewal Term,False,False,False,True,True,,,0.4627
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement2,Notice Period To Terminate Renewal,False,False,False,True,True,,,0.4601
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement2,Exclusivity,True,True,True,True,True,True,1.0,2.3874
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement2,Termination For Convenience,False,False,False,True,True,,,0.4587
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement2,Change Of Control,False,False,False,True,True,,,0.4538
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement2,Audit Rights,False,False,False,True,True,,,0.4525
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement2,Uncapped Liability,False,False,False,True,True,,,0.4627
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement2,Cap On Liability,False,False,False,True,True,,,0.4614
XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement,Renewal Term,True,True,True,True,True,True,1.0,2.6518
XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement,Notice Period To Terminate Renewal,True,True,True,True,True,True,1.0,2.7092
XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement,Exclusivity,True,True,True,True,True,True,1.0,2.8922
XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement,Termination For Convenience,False,False,False,True,True,,,0.4491
XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement,Change Of Control,True,False,False,True,True,,0.0,0.4546
XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement,Audit Rights,True,False,False,True,True,,0.0,0.454
XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement,Uncapped Liability,False,False,False,True,True,,,0.4544
XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement,Cap On Liability,True,True,True,True,True,True,1.0,5.0767
ACCELERATEDTECHNOLOGIESHOLDINGCORP_04_24_2003-EX-10.13-JOINT VENTURE AGREEMENT,Renewal Term,False,False,False,True,True,,,0.4323
ACCELERATEDTECHNOLOGIESHOLDINGCORP_04_24_2003-EX-10.13-JOINT VENTURE AGREEMENT,Notice Period To Terminate Renewal,False,False,False,True,True,,,0.4444
ACCELERATEDTECHNOLOGIESHOLDINGCORP_04_24_2003-EX-10.13-JOINT VENTURE AGREEMENT,Exclusivity,False,False,False,True,True,,,0.4493
ACCELERATEDTECHNOLOGIESHOLDINGCORP_04_24_2003-EX-10.13-JOINT VENTURE AGREEMENT,Termination For Convenience,False,False,False,True,True,,,0.4443
ACCELERATEDTECHNOLOGIESHOLDINGCORP_04_24_2003-EX-10.13-JOINT VENTURE AGREEMENT,Change Of Control,False,False,False,True,True,,,0.445
ACCELERATEDTECHNOLOGIESHOLDINGCORP_04_24_2003-EX-10.13-JOINT VENTURE AGREEMENT,Audit Rights,True,True,True,True,True,True,1.0,1.6327
ACCELERATEDTECHNOLOGIESHOLDINGCORP_04_24_2003-EX-10.13-JOINT VENTURE AGREEMENT,Uncapped Liability,False,False,False,True,True,,,0.4369
ACCELERATEDTECHNOLOGIESHOLDINGCORP_04_24_2003-EX-10.13-JOINT VENTURE AGREEMENT,Cap On Liability,False,False,False,True,True,,,0.4447
PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement,Renewal Term,False,False,False,True,True,,,0.44
PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement,Notice Period To Terminate Renewal,False,False,False,True,True,,,0.4367
PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement,Exclusivity,False,False,False,True,True,,,0.4473
PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement,Termination For Convenience,True,True,True,True,True,True,1.0,1.8506
PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement,Change Of Control,False,False,False,True,True,,,0.4458
PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement,Audit Rights,False,False,False,True,True,,,0.4407
PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement,Uncapped Liability,False,False,False,True,True,,,0.4403
PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement,Cap On Liability,False,False,False,True,True,,,0.4424
PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT,Renewal Term,False,False,False,True,True,,,0.4571
PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT,Notice Period To Terminate Renewal,False,False,False,True,True,,,0.4494
PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT,Exclusivity,True,True,True,True,True,True,1.0,1.6901
PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT,Termination For Convenience,False,False,False,True,True,,,0.4552
PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT,Change Of Control,False,False,False,True,True,,,0.4537
PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT,Audit Rights,False,False,False,True,True,,,0.4608
PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT,Uncapped Liability,False,False,False,True,True,,,0.4592
PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT,Cap On Liability,False,False,False,True,True,,,0.4501
2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX-10.10_Co-Branding Agreement_ Agency Agreement,Renewal Term,True,True,True,True,True,True,0.26666666666666666,1.4901
2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX-10.10_Co-Branding Agreement_ Agency Agreement,Notice Period To Terminate Renewal,True,True,True,True,True,True,0.4074074074074074,1.3261
2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX-10.10_Co-Branding Agreement_ Agency Agreement,Exclusivity,False,False,False,True,True,,,0.4467
2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX-10.10_Co-Branding Agreement_ Agency Agreement,Termination For Convenience,False,False,False,True,True,,,0.4488
2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX-10.10_Co-Branding Agreement_ Agency Agreement,Change Of Control,True,True,True,True,True,True,1.0,4.0425
2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX-10.10_Co-Branding Agreement_ Agency Agreement,Audit Rights,True,True,True,True,True,True,1.0,1.9703
2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX-10.10_Co-Branding Agreement_ Agency Agreement,Uncapped Liability,True,True,True,True,True,True,1.0,2.4594
2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX-10.10_Co-Branding Agreement_ Agency Agreement,Cap On Liability,True,True,True,True,True,True,1.0,2.4507
PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement2,Renewal Term,False,False,False,True,True,,,0.378
PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement2,Notice Period To Terminate Renewal,False,False,False,True,True,,,0.3759
PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement2,Exclusivity,False,False,False,True,True,,,0.3764
PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement2,Termination For Convenience,False,False,False,True,True,,,0.3778
PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement2,Change Of Control,False,False,False,True,True,,,0.3756
PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement2,Audit Rights,False,False,False,True,True,,,0.3739
PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement2,Uncapped Liability,False,False,False,True,True,,,0.3764
PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement2,Cap On Liability,False,False,False,True,True,,,0.3747
"MACY_S,INC_05_11_2020-EX-99.4-JOINT FILING AGREEMENT",Renewal Term,False,False,False,True,True,,,0.3778
"MACY_S,INC_05_11_2020-EX-99.4-JOINT FILING AGREEMENT",Notice Period To Terminate Renewal,False,False,False,True,True,,,0.3796
"MACY_S,INC_05_11_2020-EX-99.4-JOINT FILING AGREEMENT",Exclusivity,False,False,False,True,True,,,0.3826
"MACY_S,INC_05_11_2020-EX-99.4-JOINT FILING AGREEMENT",Termination For Convenience,False,False,False,True,True,,,0.3823
"MACY_S,INC_05_11_2020-EX-99.4-JOINT FILING AGREEMENT",Change Of Control,False,False,False,True,True,,,0.3859
"MACY_S,INC_05_11_2020-EX-99.4-JOINT FILING AGREEMENT",Audit Rights,False,False,False,True,True,,,0.3804
"MACY_S,INC_05_11_2020-EX-99.4-JOINT FILING AGREEMENT",Uncapped Liability,False,False,False,True,True,,,0.3873
"MACY_S,INC_05_11_2020-EX-99.4-JOINT FILING AGREEMENT",Cap On Liability,False,False,False,True,True,,,0.3833
ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,Renewal Term,False,False,False,True,True,,,0.4635
ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,Notice Period To Terminate Renewal,False,False,False,True,True,,,0.4543
ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,Exclusivity,False,False,False,True,True,,,0.456
ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,Termination For Convenience,False,False,False,True,True,,,0.4599
ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,Change Of Control,False,False,False,True,True,,,0.4535
ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,Audit Rights,False,False,False,True,True,,,0.4503
